2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:18:00,143 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 104 of cohort 24.
2021-08-19 14:18:00,143 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 104 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:00,151 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 104 of cohort 24.
2021-08-19 14:18:00,152 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:00,152 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:00,152 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:00,152 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.39596433333333303, balanceFirmB: 0.388503666666667, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:00,154 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 52000 and to countId: 104.
2021-08-19 14:18:00,156 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 104
2021-08-19 14:18:00,636 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 105 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:00,667 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 105 of cohort 24.
2021-08-19 14:18:00,668 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 105 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:00,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 105 of cohort 24.
2021-08-19 14:18:00,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:00,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:00,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:00,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.4001349999999997, balanceFirmB: 0.39259866666666704, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:00,675 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 52500 and to countId: 105.
2021-08-19 14:18:00,678 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 105
2021-08-19 14:18:01,139 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 106 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:01,144 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 106 of cohort 24.
2021-08-19 14:18:01,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 106 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:01,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 106 of cohort 24.
2021-08-19 14:18:01,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:01,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:01,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:01,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.40430566666666634, balanceFirmB: 0.39669366666666706, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:01,162 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 53000 and to countId: 106.
2021-08-19 14:18:01,164 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 106
2021-08-19 14:18:01,646 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 107 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:01,661 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 107 of cohort 24.
2021-08-19 14:18:01,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 107 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:01,666 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 107 of cohort 24.
2021-08-19 14:18:01,666 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:01,666 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:01,667 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:01,667 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.408476333333333, balanceFirmB: 0.40078866666666707, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:01,670 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 53500 and to countId: 107.
2021-08-19 14:18:01,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 107
2021-08-19 14:18:02,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:02,156 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 108 of cohort 24.
2021-08-19 14:18:02,165 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 108 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:02,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 108 of cohort 24.
2021-08-19 14:18:02,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:02,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:02,176 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:02,176 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.41264699999999965, balanceFirmB: 0.4048836666666671, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:02,182 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54000 and to countId: 108.
2021-08-19 14:18:02,185 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 108
2021-08-19 14:18:02,663 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:02,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 109 of cohort 24.
2021-08-19 14:18:02,670 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 109 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:02,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 109 of cohort 24.
2021-08-19 14:18:02,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:02,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:02,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:02,672 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.4168176666666663, balanceFirmB: 0.4089786666666671, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:02,676 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 54500 and to countId: 109.
2021-08-19 14:18:02,680 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 109
2021-08-19 14:18:03,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:03,174 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 110 of cohort 24.
2021-08-19 14:18:03,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 110 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:03,177 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 110 of cohort 24.
2021-08-19 14:18:03,178 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:03,178 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:03,178 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:03,178 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.42098833333333296, balanceFirmB: 0.4130736666666671, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:03,182 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55000 and to countId: 110.
2021-08-19 14:18:03,185 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 110
2021-08-19 14:18:03,661 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:03,673 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 111 of cohort 24.
2021-08-19 14:18:03,680 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 111 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:03,684 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 111 of cohort 24.
2021-08-19 14:18:03,684 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:03,685 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:03,685 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:03,685 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.4251589999999996, balanceFirmB: 0.41716866666666713, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:03,690 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 55500 and to countId: 111.
2021-08-19 14:18:03,697 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 111
2021-08-19 14:18:04,167 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:04,172 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 112 of cohort 24.
2021-08-19 14:18:04,184 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 112 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:04,187 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 112 of cohort 24.
2021-08-19 14:18:04,187 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:04,187 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:04,187 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:04,187 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.4293296666666663, balanceFirmB: 0.42126366666666715, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:04,188 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 56000 and to countId: 112.
2021-08-19 14:18:04,192 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 112
2021-08-19 14:18:04,671 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 113 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:04,705 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 113 of cohort 24.
